50,181
50,184
44,211
47,192
55,180
55,208
53,162
46,192
50,214
59,229
47,185
55,228
71,257
61,276
46,297
56,299
58,293
57,304
65,297
81,301
73,354
71,344
68,355
96,333
91,337
74,348
97,380
93,370
94,351
104,388
114,332
138,399
119,374
169,380
193,409
176,415
233,453
211,436
265,404
263,441
273,424
308,425
330,450
404,472
491,489
458,485
542,449
559,430
613,468
636,445
651,454
649,462
714,473
760,444
731,438
786,379
798,447
840,387
860,476
875,470
913,454
1028,438
971,465
942,443
1069,399
1001,432
1039,411
1051,465
1047,391
1113,404
1045,440
1075,382
1076,383
1033,400
1007,411
1048,403
1003,402
1014,414
1014,393
1046,443
995,409
973,425
946,399
953,398
990,402
942,436
904,413
868,388
834,402
781,415
725,387
705,396
708,379
644,420
584,401
560,372
528,383
431,339
392,361
337,357
304,319
289,317
220,323
233,320
208,301
164,283
193,261
196,280
170,246
145,270
173,265
165,241
149,275
156,256
149,255
160,244
142,288
138,249
149,241
150,250
142,257
142,228
134,243
144,232
130,235
120,218
113,229
141,222
130,220
158,221
141,267
140,249
129,287
135,242
129,217
157,235
153,282
135,222
134,202
123,203
135,213
142,209
143,221
163,228
151,219
156,228
165,176
182,191
217,190
195,201
170,177
211,208
219,212
224,170
221,143
222,145
218,137
252,130
241,151
245,147
251,202
239,207
237,217
274,262
208,405
154,448
176,491
162,309
192,194
177,227
156,377
147,587
163,845
0,29
0,12
0,9
0,11
0,9
0,14
0,17
0,26
0,26
0,40
0,43
0,68
0,84
1,119
1,117
3,178
0,199
0,238
2,263
2,294
2,310
3,339
4,345
1,399
5,362
4,347
4,349
6,368
6,351
5,373
4,328
5,351
8,349
7,302
8,328
13,344
11,329
13,320
17,329
19,309
24,348
14,314
25,326
18,304
27,311
28,317
22,312
36,339
37,313
38,302
42,311
34,296
28,314
24,338
50,359
40,363
43,299
49,328
36,329
49,348
44,338
49,303
43,323
39,367
37,309
45,297
44,313
47,338
42,304
38,320
60,305
39,346
40,329
49,344
46,354
40,332
50,361
55,333
62,346
42,350
53,346
64,384
46,386
59,378
49,371
46,367
61,399
62,441
59,459
73,415
68,423
66,417
64,414
73,450
71,410
68,421
83,453
67,429
79,401
85,388
110,397
88,420
79,436
101,427
107,419
99,412
121,440
129,436
140,407
128,430
142,429
153,395
150,414
202,410
196,411
209,442
206,413
221,377
272,414
275,382
298,369
329,345
346,401
408,377
435,393
477,386
542,413
619,385
684,354
720,381
758,392
872,372
983,323
967,370
1035,345
1079,331
1167,299
1274,294
1318,317
1363,310
1401,269
1449,321
1514,317
1515,308
1596,307
1597,252
1582,268
1574,269
1530,248
1495,244
1453,233
1346,236
1366,188
1288,224
1226,216
1156,207
1010,207
1003,195
907,174
771,219
729,174
660,158
579,159
534,168
466,140
407,138
365,135
285,151
271,137
231,146
225,144
206,153
189,133
177,130
151,101
161,106
145,105
145,90
156,115
142,101
151,99
131,103
145,102
137,88
139,97
157,86
154,103
159,78
138,86
137,84
151,94
146,96
126,103
129,97
127,86
129,87
155,76
134,76
128,80
133,79
149,92
111,70
145,69
130,73
126,56
134,71
123,60
129,40
138,59
120,63
138,65
120,54
164,49
147,49
138,42
144,35
135,36
147,43
146,43
144,36
165,47
167,35
152,29
166,34
150,32
196,35
180,34
179,53
163,41
196,38
165,37
200,35
152,31
169,45
187,53
153,49
155,44
160,53
147,40
152,45
168,45
157,80
144,84
158,101
158,111
121,99
128,132
119,125
125,147
91,136
123,146
99,231
70,405
85,1103
32,1970
40,3989
